Age,Gender,Education Level,Years of Experience,Salary
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
31,Male,Bachelor's,9,195000
28,Female,Bachelor's,5,160000
26,Male,Bachelor's,3,130000
29,Female,Master's,6,180000
32,Male,Bachelor's,8,190000
33,Female,Master's,11,198000
24,Male,Bachelor's,1,90000
27,Male,Bachelor's,4,140000
25,Female,Bachelor's,2,110000
30,Female,PhD,7,185000
32,Male,Bachelor's,5,135000
27,Female,Master's,3,180000
40,Male,Bachelor's,12,195000
35,Female,Bachelor's,8,165000
43,Male,Master's,15,198000
29,Female,Bachelor's,4,150000
36,Male,Bachelor's,9,162000
31,Male,Master's,6,175000
42,Female,Bachelor's,13,197000
33,Male,Bachelor's,7,142000
29,Female,Master's,4,182000
41,Male,Bachelor's,11,185000
35,Female,Bachelor's,8,170000
27,Male,Bachelor's,4,160000
32,Male,Bachelor's,8,180000
29,Female,Master's,6,150000
30,Male,Bachelor's,5,140000
24,Male,Bachelor's,2,100000
33,Female,Master's,11,190000
27,Male,Bachelor's,4,160000
26,Male,Bachelor's,3,120000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Female,Bachelor's,3,120000
30,Male,PhD,7,170000
27,Female,Bachelor's,4,130000
24,Male,Bachelor's,2,95000
33,Male,Master's,11,195000
25,Male,Bachelor's,2,100000
28,Male,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
27,Male,Bachelor's,4,160000
31,Female,Master's,6,170000
30,Male,Bachelor's,5,140000
24,Male,Bachelor's,2,95000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
25,Male,Bachelor's,2,100000
30,Female,PhD,7,170000
27,Male,Bachelor's,4,160000
34,Female,Master's,12,190000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
31,Male,Bachelor's,9,190000
28,Female,Bachelor's,5,150000
26,Male,Bachelor's,3,120000
29,Female,Master's,6,150000
32,Male,Bachelor's,8,180000
33,Female,Master's,11,195000
24,Male,Bachelor's,2,95000
27,Male,Bachelor's,4,160000
25,Female,Bachelor's,2,100000
30,Female,PhD,7,170000
29,Male,Bachelor's,7,180000
27,Female,Bachelor's,5,120000
33,Male,Master's,10,195000
28,Male,Bachelor's,4,160000
26,Female,Bachelor's,3,100000
31,Male,Bachelor's,8,190000
30,Male,Master's,6,170000
32,Female,Bachelor's,9,185000
29,Male,Bachelor's,7,130000
35,Female,Bachelor's,12,190000
27,Male,Bachelor's,5,150000
28,Female,Master's,6,150000
37,Male,PhD,14,195000
26,Male,Bachelor's,3,110000
30,Female,Bachelor's,8,180000
31,Male,Master's,9,185000
29,Female,Bachelor's,7,130000
32,Male,Bachelor's,10,190000
28,Female,Master's,6,155000
34,Male,Bachelor's,12,195000
25,Female,Bachelor's,2,90000
30,Male,Bachelor's,8,185000
29,Female,Bachelor's,6,120000
31,Male,Bachelor's,9,180000
26,Female,Bachelor's,3,100000
33,Male,Master's,10,195000
28,Male,Bachelor's,4,160000
27,Female,Bachelor's,5,125000
30,Male,Master's,6,170000
32,Female,Bachelor's,9,185000
29,Male,Bachelor's,7,130000
35,Female,Bachelor's,12,190000
27,Male,Bachelor's,5,150000
28,Female,Master's,6,150000
37,Male,PhD,14,195000
26,Male,Bachelor's,3,110000
30,Female,Bachelor's,8,180000
31,Male,Master's,9,185000
29,Female,Bachelor's,7,130000
32,Male,Bachelor's,10,190000
28,Female,Master's,6,155000
34,Male,Bachelor's,12,195000
25,Female,Bachelor's,2,90000
30,Male,Bachelor's,8,185000
29,Female,Bachelor's,6,120000
31,Male,Bachelor's,9,180000
26,Female,Bachelor's,3,100000
33,Male,Master's,10,195000
28,Male,Bachelor's,4,160000
27,Female,Bachelor's,5,125000
30,Male,Master's,6,170000
32,Female,Bachelor's,9,185000
29,Male,Bachelor's,7,130000
35,Female,Bachelor's,12,190000
27,Male,Bachelor's,5,150000
28,Female,Master's,6,150000
37,Male,PhD,14,195000
26,Male,Bachelor's,3,110000
30,Female,Bachelor's,8,180000
31,Male,Master's,9,185000
29,Female,Bachelor's,7,130000
32,Male,Bachelor's,10,190000
28,Female,Master's,6,155000
34,Male,Bachelor's,12,195000
25,Female,Bachelor's,2,90000
30,Male,Bachelor's,8,185000
29,Female,Bachelor's,6,120000
31,Male,Bachelor's,9,180000
26,Female,Bachelor's,3,100000
33,Male,Master's,10,195000
28,Male,Bachelor's,4,160000
27,Female,Bachelor's,5,125000
30,Male,Master's,6,170000
32,Female,Bachelor's,9,185000
29,Male,Bachelor's,7,130000
35,Female,Bachelor's,12,190000
27,Male,Bachelor's,5,150000
28,Female,Master's,6,150000
37,Male,PhD,14,195000
26,Male,Bachelor's,3,110000
30,Female,Bachelor's,8,180000
31,Male,Master's,9,185000
29,Female,Bachelor's,7,130000
32,Male,Bachelor's,10,190000
28,Female,Master's,6,155000
34,Male,Bachelor's,12,195000
25,Female,Bachelor's,2,90000
30,Male,Bachelor's,8,185000
29,Female,Bachelor's,6,120000
31,Male,Bachelor's,9,180000
26,Female,Bachelor's,3,100000
33,Male,Master's,10,195000
28,Male,Bachelor's,4,160000
27,Female,Bachelor's,5,125000
30,Male,Master's,6,170000
32,Female,Bachelor's,9,185000
29,Male,Bachelor's,7,130000
35,Female,Bachelor's,12,190000
27,Male,Bachelor's,5,150000
28,Female,Master's,6,150000
37,Male,PhD,14,195000
26,Male,Bachelor's,3,110000
30,Female,Bachelor's,8,180000
31,Male,Master's,9,185000
29,Female,Bachelor's,7,130000
32,Male,Bachelor's,10,190000
28,Female,Master's,6,155000
34,Male,Bachelor's,12,195000
25,Female,Bachelor's,2,90000
30,Male,Bachelor's,8,185000
28,Male,Bachelor's,7,175000
44,Male,PhD,18,190000
33,Female,Master's,5,110000
50,Male,PhD,16,195000
27,Female,Master's,3,100000
25,Male,Bachelor's,1,60000
35,Male,Master's,8,155000
47,Female,PhD,12,175000
46,Female,Master's,13,180000
32,Male,Bachelor's,4,95000
61,Male,PhD,20,200000
41,Male,Master's,11,165000
37,Male,Master's,9,145000
53,Male,PhD,19,195000
30,Female,Bachelor's,2,75000
26,Female,Master's,3,90000
37,Female,Master's,9,155000
32,Male,Bachelor's,5,115000
44,Female,Master's,12,170000
50,Female,PhD,16,190000
27,Male,Bachelor's,4,115000
42,Male,PhD,14,180000
57,Male,PhD,18,195000
35,Male,Master's,7,140000
62,Male,PhD,19,200000
26,Female,Master's,2,70000
42,Female,Master's,11,170000
41,Female,PhD,14,185000
36,Female,Master's,8,140000
49,Male,PhD,15,185000
49,Male,PhD,15,185000
47,Male,PhD,15,180000
47,Male,PhD,14,175000
26,Male,Bachelor's,2,70000
24,Female,Bachelor's,1,60000
62,Male,PhD,20,200000
42,Male,PhD,14,170000
41,Female,Master's,11,165000
23,Male,Bachelor's,1,55000
55,Male,PhD,17,190000
26,Female,Master's,3,90000
33,Female,Bachelor's,5,105000
31,Male,Master's,6,130000
50,Female,PhD,16,185000
24,Female,Master's,1,60000
56,Male,PhD,17,195000
24,Male,Bachelor's,1,60000
37,Male,Master's,8,150000
43,Female,PhD,13,180000
44,Female,Master's,12,170000
34,Male,Master's,6,125000
45,Male,PhD,15,185000
29,Male,Bachelor's,3,90000
29,Male,Bachelor's,3,80000
29,Female,Bachelor's,3,85000
48,Male,PhD,16,190000
43,Female,Master's,11,160000
62,Male,PhD,19,200000
54,Male,PhD,17,195000
60,Male,PhD,18,195000
54,Female,PhD,14,190000
27,Female,Master's,3,95000
23,Male,Bachelor's,1,55000
45,Male,PhD,13,185000
32,Female,Master's,5,120000
57,Male,PhD,16,195000
47,Male,PhD,14,175000
25,Female,Master's,2,75000
58,Male,PhD,17,200000
41,Female,Master's,12,160000
41,Male,PhD,12,175000
26,Male,Bachelor's,2,70000
47,Male,PhD,15,180000
24,Female,Bachelor's,1,60000
48,Male,PhD,16,190000
32,Male,Bachelor's,5,120000
61,Male,PhD,20,200000
45,Male,PhD,14,185000
50,Female,PhD,16,190000
53,Male,PhD,18,195000
47,Female,PhD,14,170000
23,Male,Bachelor's,1,55000
33,Male,Master's,6,130000
42,Male,PhD,14,180000
45,Male,PhD,14,185000
23,Male,Bachelor's,1,55000
37,Male,Master's,9,145000
44,Female,Master's,12,170000
54,Male,PhD,17,195000
38,Female,Master's,10,155000
34,Male,Master's,6,125000
46,Female,PhD,14,180000
30,Male,Bachelor's,4,95000
44,Female,Master's,11,170000
27,Female,Master's,3,100000
42,Male,PhD,14,175000
27,Male,Bachelor's,3,80000
54,Male,PhD,18,195000
38,Male,Master's,10,155000
31,Male,Master's,6,125000
28,Female,Master's,4,110000
30,Female,Master's,6,130000
54,Male,PhD,16,190000
62,Male,PhD,20,200000
62,Male,PhD,19,200000
37,Male,Master's,9,150000
31,Male,Master's,7,140000
58,Female,PhD,17,195000
56,Male,PhD,17,195000
23,Female,Bachelor's,1,55000
49,Male,PhD,15,185000
32,Female,Master's,5,120000
52,Female,PhD,16,190000
32,Female,Master's,6,130000
50,Female,PhD,16,190000
32,Male,Master's,6,130000
34,Male,Master's,7,140000
28,Male,Bachelor's,2,70000
44,Male,Master's,11,170000
55,Male,PhD,17,190000
27,Male,Bachelor's,3,80000
46,Male,PhD,14,180000
27,Female,Master's,2,70000
45,Male,PhD,14,185000
23,Female,Bachelor's,1,55000
36,Female,Master's,8,140000
47,Female,PhD,14,170000
33,Male,Master's,6,130000
43,Male,PhD,13,180000
30,Male,Bachelor's,4,95000
28,Female,Bachelor's,2,70000
43,Male,Master's,12,165000
43,Male,PhD,13,185000
36,Male,Master's,7,140000
24,Male,Bachelor's,1,60000
28,Female,Bachelor's,3,80000
37,Male,Master's,9,150000
41,Female,PhD,14,185000
26,Male,Bachelor's,2,70000
28,Female,Master's,3,90000
43,Male,PhD,12,170000
42,Male,PhD,14,170000
48,Male,PhD,16,190000
27,Female,Master's,2,70000
49,Male,PhD,15,185000
44,Male,PhD,12,170000
27,Female,Master's,3,100000
37,Male,Master's,10,155000
44,Female,Master's,12,170000
56,Male,PhD,18,195000
49,Male,PhD,15,185000
27,Male,Bachelor's,2,70000
48,Male,PhD,16,190000
31,Male,Master's,7,140000
25,Male,Bachelor's,1,60000
50,Male,PhD,16,190000
46,Male,PhD,14,180000
33,Male,Master's,6,130000
42,Male,PhD,14,170000
41,Male,PhD,12,165000
43,Male,PhD,13,185000
32,Male,Master's,6,130000
24,Male,Bachelor's,1,60000
44,Female,Master's,11,170000
36,Male,Master's,7,140000
28,Female,Master's,4,110000
28,Male,Bachelor's,2,70000
37,Male,Master's,9,145000
54,Male,PhD,16,190000
58,Male,PhD,17,200000
27,Male,Bachelor's,3,80000
30,Male,Bachelor's,4,95000
27,Female,Master's,3,100000
54,Male,PhD,17,195000
49,Male,PhD,15,185000
38,Male,Master's,10,155000
54,Male,PhD,18,195000
31,Male,Master's,6,125000
56,Male,PhD,17,195000
31,Male,Master's,7,140000
42,Male,PhD,14,170000
44,Male,Master's,11,170000
37,Male,Master's,9,150000
24,Female,Bachelor's,1,60000
27,Male,Bachelor's,2,70000
42,Male,PhD,14,170000
24,Female,Bachelor's,1,55000
28,Female,Bachelor's,3,80000
43,Male,PhD,13,185000
31,Male,Master's,7,140000
43,Male,PhD,13,180000
27,Female,Master's,2,70000
49,Male,PhD,15,185000
48,Male,PhD,16,190000
30,Female,Master's,6,130000
28,Female,Master's,4,110000
46,Male,PhD,14,180000
37,Male,Master's,9,145000
42,Male,PhD,14,170000
43,Male,PhD,12,165000
31,Male,Master's,7,140000
56,Male,PhD,17,195000
37,Male,Master's,10,155000
54,Male,PhD,16,190000
58,Male,PhD,17,195000
33,Male,Master's,6,130000
29,Female,Bachelor's,3,85000
52,Male,PhD,18,200000
36,Male,Master's,8,140000
26,Male,Bachelor's,2,65000
47,Male,PhD,16,190000
32,Male,Master's,6,120000
29,Male,Bachelor's,3,80000
28,Female,Master's,3,90000
54,Male,PhD,16,190000
57,Male,PhD,18,200000
51,Male,PhD,16,190000
28,Female,Master's,4,110000
46,Male,PhD,14,180000
27,Female,Master's,2,65000
45,Male,PhD,14,185000
23,Female,Bachelor's,1,55000
36,Male,Master's,7,130000
48,Male,PhD,16,190000
33,Female,Master's,5,120000
38,Female,Master's,10,155000
51,Male,PhD,16,190000
27,Female,Master's,3,100000
37,Male,Master's,9,150000
44,Female,Master's,12,170000
27,Male,Bachelor's,3,80000
38,Male,Master's,10,155000
54,Male,PhD,17,195000
49,Male,PhD,15,185000
27,Male,Bachelor's,2,70000
48,Male,PhD,16,190000
31,Male,Master's,7,140000
25,Male,Bachelor's,1,55000
50,Male,PhD,16,190000
46,Male,PhD,14,180000
33,Male,Master's,6,130000
42,Male,PhD,14,170000
41,Male,PhD,12,165000
43,Male,PhD,13,185000
32,Male,Master's,6,130000
24,Male,Bachelor's,1,60000
44,Female,Master's,11,170000
36,Male,Master's,7,140000
28,Female,Master's,4,110000
28,Male,Bachelor's,2,70000
37,Male,Master's,9,145000
54,Male,PhD,16,190000
58,Male,PhD,17,200000
27,Male,Bachelor's,3,80000
30,Male,Bachelor's,4,95000
27,Female,Master's,3,100000
54,Male,PhD,17,195000
49,Male,PhD,15,185000
38,Male,Master's,10,155000
54,Male,PhD,18,195000
31,Male,Master's,6,125000
56,Male,PhD,17,195000
31,Male,Master's,7,140000
42,Male,PhD,14,170000
44,Male,Master's,11,170000
37,Male,Master's,9,150000
24,Female,Bachelor's,1,60000
27,Male,Bachelor's,2,70000
42,Male,PhD,14,170000
24,Female,Bachelor's,1,55000
28,Female,Bachelor's,3,80000
43,Male,PhD,13,185000
31,Male,Master's,7,140000
43,Male,PhD,13,180000
27,Female,Master's,2,70000
49,Male,PhD,15,185000
48,Male,PhD,16,190000
31,Male,Master's,6,125000
40,Male,PhD,12,160000
36,Male,Master's,8,140000
54,Male,PhD,17,195000
27,Male,Bachelor's,2,70000
28,Male,Bachelor's,2,70000
44,Male,Master's,11,170000
43,Male,PhD,13,185000
54,Male,PhD,17,195000
32,Male,Master's,6,130000
38,Male,Master's,10,155000
49,Male,PhD,15,185000
27,Male,Bachelor's,3,80000
54,Male,PhD,17,195000
31,Male,Master's,7,135000
24,Male,Bachelor's,1,55000
48,Male,PhD,16,190000
27,Female,Master's,2,70000
43,Male,PhD,13,185000
44,Male,Master's,11,170000
37,Male,Master's,9,150000
56,Male,PhD,17,195000
28,Male,Bachelor's,2,70000
54,Male,PhD,17,195000
31,Male,Master's,6,125000
49,Male,PhD,15,185000
27,Female,Master's,2,70000
38,Male,Master's,10,155000
27,Male,Bachelor's,3,80000
43,Male,PhD,13,185000
48,Male,PhD,16,190000
44,Male,Master's,11,170000
54,Male,PhD,17,195000
37,Male,Master's,9,150000
28,Male,Bachelor's,2,70000
27,Female,Master's,2,70000
49,Male,PhD,15,185000
31,Male,Master's,7,135000
27,Male,Bachelor's,3,80000
54,Male,PhD,17,195000
38,Male,Master's,10,155000
44,Male,Master's,11,170000
43,Male,PhD,13,185000
27,Male,Bachelor's,2,70000
48,Male,PhD,16,190000
31,Male,Master's,6,125000
54,Male,PhD,17,195000
37,Male,Master's,9,150000
28,Male,Bachelor's,2,70000
27,Female,Master's,2,70000
34,Male,Bachelor's,5,95000
43,Female,Master's,12,170000
27,Male,Bachelor's,2,75000
56,Female,PhD,18,210000
32,Male,Master's,7,135000
40,Male,PhD,12,160000
23,Male,Bachelor's,1,55000
46,Male,PhD,16,190000
41,Female,PhD,11,165000
28,Female,Bachelor's,3,80000
34,Male,Bachelor's,6,120000
49,Male,PhD,15,185000
43,Male,PhD,13,185000
54,Male,PhD,16,190000
36,Male,Master's,8,140000
33,Male,Master's,6,130000
27,Female,Master's,2,70000
44,Male,Master's,11,170000
31,Male,Master's,6,125000
38,Male,Master's,10,155000
27,Male,Bachelor's,2,70000
54,Male,PhD,17,195000
31,Male,Master's,7,140000
32,Male,Master's,6,130000
38,Female,Master's,10,155000
51,Male,PhD,16,190000
28,Male,Bachelor's,2,70000
27,Male,Bachelor's,3,80000
43,Male,PhD,13,185000
27,Female,Master's,3,100000
49,Male,PhD,15,185000
48,Male,PhD,16,190000
31,Male,Master's,7,135000
40,Female,PhD,12,160000
24,Male,Bachelor's,1,55000
27,Male,Bachelor's,3,80000
42,Male,PhD,14,170000
24,Female,Bachelor's,1,55000
28,Female,Bachelor's,3,80000
43,Male,PhD,13,185000
31,Male,Master's,7,140000
43,Male,PhD,13,180000
27,Female,Master's,2,70000
49,Male,PhD,15,185000
48,Male,PhD,16,190000
31,Male,Master's,6,125000
40,Male,PhD,12,160000
36,Male,Master's,8,140000
54,Male,PhD,17,195000
27,Male,Bachelor's,2,70000
28,Male,Bachelor's,2,70000
44,Male,Master's,11,170000
43,Male,PhD,13,185000
54,Male,PhD,17,195000
32,Male,Master's,6,130000
38,Male,Master's,10,155000
49,Male,PhD,15,185000
27,Male,Bachelor's,3,80000
54,Male,PhD,17,195000
31,Male,Master's,7,135000
24,Male,Bachelor's,1,55000
48,Male,PhD,16,190000
27,Female,Master's,2,70000
43,Male,PhD,13,185000
44,Male,Master's,11,170000
37,Male,Master's,9,150000
56,Male,PhD,17,195000
28,Male,Bachelor's,2,70000
54,Male,PhD,17,195000
31,Male,Master's,6,125000
49,Male,PhD,15,185000
54,Male,PhD,17,195000
27,Male,Bachelor's,3,80000
42,Male,PhD,14,170000
38,Male,Master's,10,155000
43,Male,PhD,13,185000
27,Male,Bachelor's,2,70000
31,Male,Master's,7,140000
54,Male,PhD,17,195000
36,Male,Master's,8,140000
